Sample1	Sample2	Distance	Species_2	Species_1	Comparison
Andreas166	LA17.44	0.939477052	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.44	0.939477052	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.73	0.93441117	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.73	0.93441117	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.23	0.936365304	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.23	0.936365304	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.12	0.940252147	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.12	0.940252147	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.32	0.953635216	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.32	0.953635216	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.78	0.93908908	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.78	0.93908908	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.33	0.933823529	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.33	0.933823529	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.27	0.938312283	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.27	0.938312283	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.58	0.939864741	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.58	0.939864741	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.2	0.94622093	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.2	0.94622093	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.18	0.933431409	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.18	0.933431409	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.8	0.939283102	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.8	0.939283102	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.15	0.937534347	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.15	0.937534347	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.79	0.941219423	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.79	0.941219423	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.62	0.935779817	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.62	0.935779817	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.100	0.944879025	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.100	0.944879025	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.74	0.936950147	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.74	0.936950147	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.6	0.939864741	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.6	0.939864741	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.88	0.944110686	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.88	0.944110686	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.51	0.936170213	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.51	0.936170213	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.86	0.944110686	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.86	0.944110686	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.54	0.951365033	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.54	0.951365033	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.55	0.94005848	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.55	0.94005848	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.56	0.940445744	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.56	0.940445744	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.87	0.951744081	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.87	0.951744081	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.81	0.940832725	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.81	0.940832725	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.38	0.951175407	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.38	0.951175407	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.60	0.921331598	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.60	0.921331598	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.52	0.937534347	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.52	0.937534347	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.72	0.924930491	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.72	0.924930491	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.46	0.947750363	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.46	0.947750363	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.93	0.984060256	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.93	0.984060256	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.16	0.94005848	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.16	0.94005848	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.77	0.950606115	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.77	0.950606115	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.85	0.942570647	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.85	0.942570647	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.96	0.953823954	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.96	0.953823954	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.13	0.939477052	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.13	0.939477052	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.40	0.940445744	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.40	0.940445744	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.95	0.944110686	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.95	0.944110686	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.48	0.939283102	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.48	0.939283102	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.98	0.935193685	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.98	0.935193685	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.61	0.937144951	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.61	0.937144951	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.4	0.952879581	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.4	0.952879581	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.22	0.948322756	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.22	0.948322756	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.41	0.94622093	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.41	0.94622093	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.29	0.935193685	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.29	0.935193685	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.34	0.940445744	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.34	0.940445744	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.83	0.940639269	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.83	0.940639269	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.28	0.941026109	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.28	0.941026109	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.26	0.938312283	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.26	0.938312283	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.1	0.953068592	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.1	0.953068592	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.57	0.937923457	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.57	0.937923457	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.91	0.944110686	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.91	0.944110686	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.7	0.935584511	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.7	0.935584511	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.5	0.961318052	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.5	0.961318052	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.3	0.941412667	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.3	0.941412667	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.21	0.937923457	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.21	0.937923457	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.84	0.953635216	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.84	0.953635216	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.17	0.939477052	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.17	0.939477052	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.59	0.956271369	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.59	0.956271369	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.35	0.941219423	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.35	0.941219423	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.10	0.94005848	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.10	0.94005848	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.31	0.939283102	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.31	0.939283102	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.25	0.938894987	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.25	0.938894987	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.47	0.938894987	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.47	0.938894987	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.9	0.938312283	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.9	0.938312283	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.103	0.983704223	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.103	0.983704223	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.37	0.940639269	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.37	0.940639269	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.45	0.944879025	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.45	0.944879025	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.69	0.93166329	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.69	0.93166329	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.11	0.938894987	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.11	0.938894987	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.42	0.939864741	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.42	0.939864741	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.24	0.93908908	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.24	0.93908908	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.99	0.960573477	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.99	0.960573477	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.92	0.938117906	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.92	0.938117906	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.70	0.940252147	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.70	0.940252147	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
Andreas166	LA17.71	0.940252147	Rana sphenocephala (LA)	Ngäbe-Buglé leopard frog (Pan.)	Rana sphenocephala (LA):Ngäbe-Buglé leopard frog (Pan.)
